stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1c_single_agent_small,3,2,148951,3504,1,100,100,1,0,31.643529891967773,4.0,4.0,0.0,0.36,0.0,0,0,0,42,12,-1,-1,0.0
stage1c_single_agent_small,3,2,148972,3505,1,100,100,1,0,32.08055114746094,4.0,4.0,0.0,0.16,0.0,0,0,0,21,17,-1,-1,0.0
stage1c_single_agent_small,3,2,149000,3506,1,100,100,1,0,32.04329299926758,4.0,4.0,0.0,0.24,0.0,0,0,0,28,11,-1,-1,0.0
stage1c_single_agent_small,3,2,149024,3507,1,100,100,1,0,30.94622802734375,4.0,4.0,0.0,0.32,0.0,0,0,0,24,19,-1,-1,0.0
stage1c_single_agent_small,3,2,149041,3508,1,100,100,1,0,31.396211624145508,4.0,4.0,0.0,0.24,0.0,0,0,0,17,12,-1,-1,0.0
stage1c_single_agent_small,3,2,149071,3509,1,100,100,1,0,31.387664794921875,4.0,4.0,0.0,0.2,0.0,0,0,0,30,15,-1,-1,0.0
stage1c_single_agent_small,3,2,149097,3510,1,100,100,1,0,30.924909591674805,4.0,4.0,0.0,0.24,0.0,0,0,0,26,22,-1,-1,0.0
stage1c_single_agent_small,3,2,149125,3511,1,100,100,1,0,31.045602798461914,4.0,4.0,0.0,0.32,0.0,0,0,0,28,20,-1,-1,0.0
stage1c_single_agent_small,3,2,149150,3512,1,100,100,1,0,191.67538452148438,4.0,4.0,4.0,0.2,0.0,0,0,0,25,22,22,0,0.16
stage1c_single_agent_small,3,2,149188,3513,1,100,100,1,0,30.984086990356445,4.0,4.0,0.0,0.32,0.0,0,0,0,38,26,-1,-1,0.0
stage1c_single_agent_small,3,2,149194,3514,1,100,100,1,0,31.988950729370117,4.0,4.0,0.0,0.08,0.0,0,0,0,6,2,-1,-1,0.0
stage1c_single_agent_small,3,2,149238,3515,1,100,100,1,0,31.42013168334961,4.0,4.0,0.0,0.32,0.0,0,0,0,44,31,-1,-1,0.0
stage1c_single_agent_small,3,2,149274,3516,1,100,100,1,0,30.63068389892578,4.0,4.0,0.0,0.2,0.0,0,0,0,36,22,-1,-1,0.0
stage1c_single_agent_small,3,2,149289,3517,1,100,100,1,0,32.115562438964844,4.0,4.0,0.0,0.12,0.0,0,0,0,15,11,-1,-1,0.0
stage1c_single_agent_small,3,2,149313,3518,1,100,100,1,0,31.47407341003418,4.0,4.0,0.0,0.2,0.0,0,0,0,24,10,-1,-1,0.0
stage1c_single_agent_small,3,2,149331,3519,1,100,100,1,0,31.489383697509766,4.0,4.0,0.0,0.24,0.0,0,0,0,18,13,-1,-1,0.0
stage1c_single_agent_small,3,2,149352,3520,1,100,100,1,0,31.079240798950195,4.0,4.0,0.0,0.16,0.0,0,0,0,21,3,-1,-1,0.0
stage1c_single_agent_small,3,2,149373,3521,1,100,100,1,0,31.68980598449707,4.0,4.0,0.0,0.16,0.0,0,0,0,21,15,-1,-1,0.0
stage1c_single_agent_small,3,2,149398,3522,1,100,100,1,0,30.849639892578125,4.0,4.0,0.0,0.16,0.0,0,0,0,25,19,-1,-1,0.0
stage1c_single_agent_small,3,2,149408,3523,1,100,100,1,0,31.168142318725586,4.0,4.0,0.0,0.08,0.0,0,0,0,10,4,-1,-1,0.0
stage1c_single_agent_small,3,2,149433,3524,1,100,100,1,0,32.27743911743164,4.0,4.0,0.0,0.16,0.0,0,0,0,25,10,-1,-1,0.0
stage1c_single_agent_small,3,2,149472,3525,1,100,100,1,0,31.7767333984375,4.0,4.0,0.0,0.28,0.0,0,0,0,39,34,-1,-1,0.0
stage1c_single_agent_small,3,2,149500,3526,1,100,100,1,0,30.2590274810791,4.0,4.0,0.0,0.2,0.0,0,0,0,28,9,-1,-1,0.0
stage1c_single_agent_small,3,2,149515,3527,1,100,100,1,0,30.75713539123535,4.0,4.0,0.0,0.2,0.0,0,0,0,15,9,-1,-1,0.0
stage1c_single_agent_small,3,2,149541,3528,1,100,100,1,0,31.681676864624023,4.0,4.0,0.0,0.24,0.0,0,0,0,26,21,-1,-1,0.0
stage1c_single_agent_small,3,2,149574,3529,1,100,100,1,0,30.20665740966797,4.0,4.0,0.0,0.16,0.0,0,0,0,33,15,-1,-1,0.0
stage1c_single_agent_small,3,2,149611,3530,1,100,100,1,0,31.227628707885742,4.0,4.0,0.0,0.2,0.0,0,0,0,37,22,-1,-1,0.0
stage1c_single_agent_small,3,2,149632,3531,1,100,100,1,0,31.882566452026367,4.0,4.0,0.0,0.16,0.0,0,0,0,21,17,-1,-1,0.0
stage1c_single_agent_small,3,2,149665,3532,1,100,100,1,0,30.010103225708008,4.0,4.0,0.0,0.16,0.0,0,0,0,33,14,-1,-1,0.0
stage1c_single_agent_small,3,2,149698,3533,1,100,100,1,0,32.22282028198242,4.0,4.0,0.0,0.28,0.0,0,0,0,33,29,-1,-1,0.0
stage1c_single_agent_small,3,2,149722,3534,1,100,100,1,0,31.490461349487305,4.0,4.0,0.0,0.24,0.0,0,0,0,24,6,-1,-1,0.0
stage1c_single_agent_small,3,2,149790,3535,1,100,100,1,0,31.718063354492188,4.0,4.0,0.0,0.32,0.0,0,0,0,68,31,-1,-1,0.0
stage1c_single_agent_small,3,2,149816,3536,1,100,100,1,0,31.713886260986328,4.0,4.0,0.0,0.28,0.0,0,0,0,26,21,-1,-1,0.0
stage1c_single_agent_small,3,2,149828,3537,1,100,100,1,0,31.914325714111328,4.0,4.0,0.0,0.12,0.0,0,0,0,12,8,-1,-1,0.0
stage1c_single_agent_small,3,2,149861,3538,1,100,100,1,0,31.842870712280273,4.0,4.0,0.0,0.28,0.0,0,0,0,33,29,-1,-1,0.0
stage1c_single_agent_small,3,2,149877,3539,1,100,100,1,0,30.699487686157227,4.0,4.0,0.0,0.08,0.0,0,0,0,16,9,-1,-1,0.0
stage1c_single_agent_small,3,2,149908,3540,1,100,100,1,0,31.421947479248047,4.0,4.0,0.0,0.24,0.0,0,0,0,31,11,-1,-1,0.0
stage1c_single_agent_small,3,2,149928,3541,1,100,100,1,0,31.102663040161133,4.0,4.0,0.0,0.16,0.0,0,0,0,20,14,-1,-1,0.0
stage1c_single_agent_small,3,2,149971,3542,1,100,100,1,0,31.94997215270996,4.0,4.0,0.0,0.28,0.0,0,0,0,43,14,-1,-1,0.0
stage1c_single_agent_small,3,2,149988,3543,1,100,100,1,0,31.145296096801758,4.0,4.0,0.0,0.16,0.0,0,0,0,17,11,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,150021,3544,1,420,320,1,2,27.853811264038086,4.0,4.0,0.0,0.015873015873015872,0.0,0,0,0,21,3,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,150120,3545,1,420,320,1,2,27.646900177001953,4.0,4.0,0.0,0.04365079365079365,0.0,0,0,0,99,49,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,150343,3546,1,420,320,1,2,28.535810470581055,4.0,4.0,0.0,0.07539682539682539,0.0,0,0,0,223,97,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,150395,3547,1,420,320,1,2,26.957483291625977,4.0,4.0,0.0,0.051587301587301584,0.0,0,0,0,52,31,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,150685,3548,1,420,320,1,2,9.975756645202637,4.0,4.0,0.0,0.1984126984126984,0.0,0,0,0,290,236,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,150968,3549,1,420,320,1,2,7.617374420166016,4.0,4.0,0.0,0.18253968253968253,0.0,0,0,0,283,262,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,151148,3550,1,420,320,1,2,19.89356231689453,4.0,4.0,0.0,0.17063492063492064,0.0,0,0,0,180,175,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,151464,3551,1,420,320,1,2,18.228313446044922,4.0,4.0,0.0,0.2857142857142857,0.0,0,0,0,316,289,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,151587,3552,1,420,320,1,2,26.85659408569336,4.0,4.0,0.0,0.08333333333333333,0.0,0,0,0,123,51,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,151907,3553,1,420,320,1,2,-13.82994270324707,0.0,0.0,0.0,0.1349206349206349,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,151937,3554,1,420,320,1,2,26.982200622558594,4.0,4.0,0.0,0.03571428571428571,0.0,0,0,0,30,13,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,152257,3555,1,420,320,1,2,14.332535743713379,3.0,3.0,0.0,0.08333333333333333,0.0,0,0,1,320,51,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,152431,3556,1,420,320,1,2,20.754858016967773,4.0,4.0,0.0,0.18253968253968253,0.0,0,0,0,174,170,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,152751,3557,1,420,320,1,2,-23.600011825561523,0.0,0.0,0.0,0.1388888888888889,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,153071,3558,1,420,320,1,2,-16.59994888305664,0.0,0.0,0.0,0.24603174603174602,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,153391,3559,1,420,320,1,2,-18.919992446899414,0.0,0.0,0.0,0.1865079365079365,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,153416,3560,1,420,320,1,2,27.683547973632812,4.0,4.0,0.0,0.015873015873015872,0.0,0,0,0,25,21,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,153576,3561,1,420,320,1,2,23.856197357177734,4.0,4.0,0.0,0.11507936507936507,0.0,0,0,0,160,115,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,153781,3562,1,420,320,1,2,20.462385177612305,4.0,4.0,0.0,0.09523809523809523,0.0,0,0,0,205,197,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,154101,3563,1,420,320,1,2,-16.319961547851562,0.0,0.0,0.0,0.21031746031746032,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,154421,3564,1,420,320,1,2,-21.63421630859375,0.0,0.0,0.0,0.09126984126984126,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,154646,3565,1,420,320,1,2,23.786848068237305,4.0,4.0,0.0,0.11507936507936507,0.0,0,0,0,225,189,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,154661,3566,1,420,320,1,2,27.996675491333008,4.0,4.0,0.0,0.011904761904761904,0.0,0,0,0,15,11,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,154755,3567,1,420,320,1,2,27.64958381652832,4.0,4.0,0.0,0.051587301587301584,0.0,0,0,0,94,52,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,154842,3568,1,420,320,1,2,23.338550567626953,4.0,4.0,0.0,0.047619047619047616,0.0,0,0,0,87,67,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,155162,3569,1,420,320,1,2,-9.789984703063965,0.0,0.0,0.0,0.07539682539682539,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,155174,3570,1,420,320,1,2,28.04730224609375,4.0,4.0,0.0,0.007936507936507936,0.0,0,0,0,12,8,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,155494,3571,1,420,320,1,2,-15.807896614074707,0.0,0.0,0.0,0.07142857142857142,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,155565,3572,1,420,320,1,2,24.482913970947266,4.0,4.0,0.0,0.04365079365079365,0.0,0,0,0,71,67,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,155835,3573,1,420,320,1,2,25.27493667602539,4.0,4.0,0.0,0.12301587301587301,0.0,0,0,0,270,249,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,155866,3574,1,420,320,1,2,27.05205726623535,4.0,4.0,0.0,0.01984126984126984,0.0,0,0,0,31,26,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156186,3575,1,420,320,1,2,-9.049957275390625,0.0,0.0,0.0,0.07539682539682539,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156217,3576,1,420,320,1,2,27.839733123779297,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,31,27,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156537,3577,1,420,320,1,2,-4.62227201461792,0.0,0.0,0.0,0.10317460317460317,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156652,3578,1,420,320,1,2,25.377490997314453,4.0,4.0,0.0,0.05952380952380952,0.0,0,0,0,115,80,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156766,3579,1,420,320,1,2,27.48943328857422,4.0,4.0,0.0,0.07539682539682539,0.0,0,0,0,114,93,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156815,3580,1,420,320,1,2,27.930578231811523,4.0,4.0,0.0,0.047619047619047616,0.0,0,0,0,49,26,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156879,3581,1,420,320,1,2,26.652517318725586,4.0,4.0,0.0,0.04365079365079365,0.0,0,0,0,64,60,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,156920,3582,1,420,320,1,2,26.876455307006836,4.0,4.0,0.0,0.015873015873015872,0.0,0,0,0,41,37,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,157240,3583,1,420,320,1,2,-5.7299957275390625,0.0,0.0,0.0,0.17857142857142858,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,157560,3584,1,420,320,1,2,-5.199990272521973,0.0,0.0,0.0,0.09523809523809523,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,157619,3585,1,420,320,1,2,27.88783836364746,4.0,4.0,0.0,0.04365079365079365,0.0,0,0,0,59,48,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,157939,3586,1,420,320,1,2,-5.889981746673584,0.0,0.0,0.0,0.10317460317460317,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,158259,3587,1,420,320,1,2,-8.10997200012207,0.0,0.0,0.0,0.10714285714285714,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,158579,3588,1,420,320,1,2,-7.469962120056152,0.0,0.0,0.0,0.09126984126984126,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,158617,3589,1,420,320,1,2,26.46944236755371,4.0,4.0,0.0,0.03968253968253968,0.0,0,0,0,38,34,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,158937,3590,1,420,320,1,2,-6.449986934661865,0.0,0.0,0.0,0.10317460317460317,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,158999,3591,1,420,320,1,2,27.725244522094727,4.0,4.0,0.0,0.04365079365079365,0.0,0,0,0,62,58,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,159058,3592,1,420,320,1,2,27.854719161987305,4.0,4.0,0.0,0.051587301587301584,0.0,0,0,0,59,55,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,159110,3593,1,420,320,1,2,27.546545028686523,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,52,48,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,159430,3594,1,420,320,1,2,-7.699988842010498,0.0,0.0,0.0,0.03571428571428571,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,159750,3595,1,420,320,1,2,-3.7600080966949463,0.0,0.0,0.0,0.031746031746031744,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,160070,3596,1,420,320,1,2,-2.9200081825256348,0.0,0.0,0.0,0.023809523809523808,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,160390,3597,1,420,320,1,2,-2.4100067615509033,0.0,0.0,0.0,0.007936507936507936,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,160559,3598,1,420,320,1,2,26.691612243652344,4.0,4.0,0.0,0.03571428571428571,0.0,0,0,0,169,165,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,160879,3599,1,420,320,1,2,7.088407039642334,1.0,1.0,0.0,0.03571428571428571,0.0,0,0,3,320,38,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,161199,3600,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,161519,3601,1,420,320,1,2,-1.9600056409835815,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,161839,3602,1,420,320,1,2,-0.0804867148399353,0.0,0.0,0.0,0.027777777777777776,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,161874,3603,1,420,320,1,2,28.132761001586914,4.0,4.0,0.0,0.015873015873015872,0.0,0,0,0,35,31,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,162194,3604,1,420,320,1,2,-2.1200060844421387,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,162231,3605,1,420,320,1,2,28.07862663269043,4.0,4.0,0.0,0.011904761904761904,0.0,0,0,0,37,33,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,162282,3606,1,420,320,1,2,28.045379638671875,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,51,47,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,162602,3607,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,162922,3608,1,420,320,1,2,-1.9400054216384888,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,162973,3609,1,420,320,1,2,28.040985107421875,4.0,4.0,0.0,0.011904761904761904,0.0,0,0,0,51,47,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,163293,3610,1,420,320,1,2,0.25173845887184143,0.0,0.0,0.0,0.031746031746031744,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,163362,3611,1,420,320,1,2,28.13233184814453,4.0,4.0,0.0,0.01984126984126984,0.0,0,0,0,69,65,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,163682,3612,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,164002,3613,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,164322,3614,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,164642,3615,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,164962,3616,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,165282,3617,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,165363,3618,1,420,320,1,2,28.03131675720215,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,81,77,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,165683,3619,1,420,320,1,2,0.011676878668367863,0.0,0.0,0.0,0.023809523809523808,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,166003,3620,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,166323,3621,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,166643,3622,1,420,320,1,2,-1.9500054121017456,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,166963,3623,1,420,320,1,2,-1.9500056505203247,0.0,0.0,0.0,0.007936507936507936,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,167006,3624,1,420,320,1,2,28.03617286682129,4.0,4.0,0.0,0.011904761904761904,0.0,0,0,0,43,39,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,167326,3625,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,167646,3626,1,420,320,1,2,-1.9400055408477783,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,167966,3627,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,168286,3628,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,168606,3629,1,420,320,1,2,-1.3810018301010132,0.0,0.0,0.0,0.01984126984126984,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,168926,3630,1,420,320,1,2,0.22618421912193298,0.0,0.0,0.0,0.027777777777777776,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,169209,3631,1,420,320,1,2,28.039846420288086,4.0,4.0,0.0,0.027777777777777776,0.0,0,0,0,283,279,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,169278,3632,1,420,320,1,2,28.090452194213867,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,69,65,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,169598,3633,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,169666,3634,1,420,320,1,2,28.045055389404297,4.0,4.0,0.0,0.01984126984126984,0.0,0,0,0,68,64,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,169986,3635,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,170306,3636,1,420,320,1,2,-1.9400054216384888,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,170626,3637,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,170946,3638,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,170976,3639,1,420,320,1,2,28.003393173217773,4.0,4.0,0.0,0.015873015873015872,0.0,0,0,0,30,26,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,170997,3640,1,420,320,1,2,28.040027618408203,4.0,4.0,0.0,0.007936507936507936,0.0,0,0,0,21,17,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,171317,3641,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,171437,3642,1,420,320,1,2,28.078338623046875,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,120,116,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,171757,3643,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,172077,3644,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,172397,3645,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,172717,3646,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,173037,3647,1,420,320,1,2,0.20069511234760284,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,173357,3648,1,420,320,1,2,-0.06544047594070435,0.0,0.0,0.0,0.015873015873015872,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,173677,3649,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,173997,3650,1,420,320,1,2,-1.9400055408477783,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,174317,3651,1,420,320,1,2,0.20410163700580597,0.0,0.0,0.0,0.03968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,174637,3652,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,174694,3653,1,420,320,1,2,27.974822998046875,4.0,4.0,0.0,0.01984126984126984,0.0,0,0,0,57,53,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,174818,3654,1,420,320,1,2,28.06122398376465,4.0,4.0,0.0,0.023809523809523808,0.0,0,0,0,124,120,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,174883,3655,1,420,320,1,2,28.099340438842773,4.0,4.0,0.0,0.015873015873015872,0.0,0,0,0,65,61,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,175203,3656,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
stage1d_single_agent_delivery_obstacles,4,1,175523,3657,1,420,320,1,2,-1.920005440711975,0.0,0.0,0.0,0.003968253968253968,0.0,0,0,4,320,-1,-1,-1,0.0
