seed,episodes,food_delivered,food_picked_up,food_discovered,pheromone_usage,food_source_respawns,food_units_remaining,episode_length,checkpoint_dir
833,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
834,1,2.0,2.0,2.0,0.09027057855698027,0.0,10.0,800.0,checkpoints/mappo_g/latest
835,1,5.0,5.0,5.0,0.1128821865941548,1.0,11.0,800.0,checkpoints/mappo_g/latest
836,1,1.0,1.0,1.0,0.02401602373844071,0.0,11.0,800.0,checkpoints/mappo_g/latest
837,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
838,1,1.0,1.0,1.0,0.030846471347807283,0.0,11.0,800.0,checkpoints/mappo_g/latest
839,1,4.0,4.0,4.0,0.07708181816209012,1.0,12.0,800.0,checkpoints/mappo_g/latest
840,1,3.0,4.0,4.0,0.016261727238137,0.0,8.0,800.0,checkpoints/mappo_g/latest
841,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
842,1,1.0,1.0,1.0,0.027189005815453127,0.0,11.0,800.0,checkpoints/mappo_g/latest
843,1,2.0,3.0,3.0,0.14954246432920626,0.0,9.0,800.0,checkpoints/mappo_g/latest
844,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
845,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
846,1,1.0,1.0,1.0,0.06772448910172292,0.0,11.0,800.0,checkpoints/mappo_g/latest
847,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
848,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
849,1,4.0,4.0,4.0,0.1383832807223856,1.0,12.0,800.0,checkpoints/mappo_g/latest
850,1,1.0,2.0,2.0,0.08469109402272199,0.0,10.0,800.0,checkpoints/mappo_g/latest
851,1,1.0,1.0,1.0,0.04729336877857955,0.0,11.0,800.0,checkpoints/mappo_g/latest
852,1,2.0,2.0,2.0,0.052130803817344716,0.0,10.0,800.0,checkpoints/mappo_g/latest
853,1,4.0,4.0,4.0,0.053437595563931,1.0,12.0,800.0,checkpoints/mappo_g/latest
854,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
855,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
856,1,1.0,1.0,1.0,0.03144972852353628,0.0,11.0,800.0,checkpoints/mappo_g/latest
857,1,1.0,1.0,1.0,0.04321579457081195,0.0,11.0,800.0,checkpoints/mappo_g/latest
858,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
859,1,1.0,1.0,1.0,0.04588235433819743,0.0,11.0,800.0,checkpoints/mappo_g/latest
860,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
861,1,1.0,1.0,1.0,0.028654429268159823,0.0,11.0,800.0,checkpoints/mappo_g/latest
862,1,8.0,8.0,8.0,0.08737515730092127,2.0,12.0,800.0,checkpoints/mappo_g/latest
863,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
864,1,2.0,2.0,2.0,0.09433240799965764,0.0,10.0,800.0,checkpoints/mappo_g/latest
865,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
866,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
867,1,2.0,2.0,2.0,0.0651837929670243,0.0,10.0,800.0,checkpoints/mappo_g/latest
868,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
869,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
870,1,4.0,4.0,4.0,0.0382931604647941,1.0,12.0,800.0,checkpoints/mappo_g/latest
871,1,4.0,4.0,4.0,0.07855650709230153,1.0,12.0,800.0,checkpoints/mappo_g/latest
872,1,4.0,4.0,4.0,0.014517377383720791,1.0,12.0,800.0,checkpoints/mappo_g/latest
873,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
874,1,1.0,1.0,1.0,0.03631147234933451,0.0,11.0,800.0,checkpoints/mappo_g/latest
875,1,0.0,1.0,1.0,0.12470530827133189,0.0,11.0,800.0,checkpoints/mappo_g/latest
876,1,1.0,1.0,1.0,0.010373866861700663,0.0,11.0,800.0,checkpoints/mappo_g/latest
877,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
878,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
879,1,12.0,12.0,12.0,0.1338086717582337,3.0,12.0,800.0,checkpoints/mappo_g/latest
880,1,5.0,5.0,5.0,0.10142144144944419,1.0,11.0,800.0,checkpoints/mappo_g/latest
881,1,1.0,1.0,1.0,0.03472950650495477,0.0,11.0,800.0,checkpoints/mappo_g/latest
882,1,7.0,10.0,10.0,0.09773802892771831,2.0,10.0,800.0,checkpoints/mappo_g/latest
883,1,3.0,3.0,3.0,0.1140035804573563,0.0,9.0,800.0,checkpoints/mappo_g/latest
884,1,4.0,4.0,4.0,0.07420498915020289,1.0,12.0,800.0,checkpoints/mappo_g/latest
885,1,3.0,4.0,4.0,0.18516206061127982,1.0,12.0,800.0,checkpoints/mappo_g/latest
886,1,3.0,3.0,3.0,0.11815972188306961,0.0,9.0,800.0,checkpoints/mappo_g/latest
887,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
888,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
889,1,2.0,2.0,2.0,0.048717512110015376,0.0,10.0,800.0,checkpoints/mappo_g/latest
890,1,2.0,2.0,2.0,0.1556295932395612,0.0,10.0,800.0,checkpoints/mappo_g/latest
891,1,4.0,4.0,4.0,0.07959862466612928,1.0,12.0,800.0,checkpoints/mappo_g/latest
892,1,9.0,9.0,9.0,0.12056580822716571,2.0,11.0,800.0,checkpoints/mappo_g/latest
893,1,2.0,2.0,2.0,0.04271156587477889,0.0,10.0,800.0,checkpoints/mappo_g/latest
894,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
895,1,4.0,4.0,4.0,0.0831509070619965,1.0,12.0,800.0,checkpoints/mappo_g/latest
896,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
897,1,5.0,5.0,5.0,0.05577793380167957,1.0,11.0,800.0,checkpoints/mappo_g/latest
898,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
899,1,4.0,4.0,4.0,0.0892907772373413,1.0,12.0,800.0,checkpoints/mappo_g/latest
900,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
901,1,2.0,2.0,2.0,0.04204380902485961,0.0,10.0,800.0,checkpoints/mappo_g/latest
902,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
903,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
904,1,4.0,5.0,5.0,0.1278397048853852,1.0,11.0,800.0,checkpoints/mappo_g/latest
905,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
906,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
907,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
908,1,1.0,1.0,1.0,0.003118179700759356,0.0,11.0,800.0,checkpoints/mappo_g/latest
909,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
910,1,6.0,7.0,7.0,0.08814209548190774,0.0,5.0,800.0,checkpoints/mappo_g/latest
911,1,1.0,1.0,1.0,0.0620469456886955,0.0,11.0,800.0,checkpoints/mappo_g/latest
912,1,4.0,4.0,4.0,0.07060466160376866,1.0,12.0,800.0,checkpoints/mappo_g/latest
913,1,4.0,4.0,4.0,0.06117079781703069,1.0,12.0,800.0,checkpoints/mappo_g/latest
914,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
915,1,1.0,2.0,2.0,0.048654047920814875,0.0,10.0,800.0,checkpoints/mappo_g/latest
916,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
917,1,4.0,4.0,4.0,0.1529086469909574,1.0,12.0,800.0,checkpoints/mappo_g/latest
918,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
919,1,1.0,1.0,1.0,0.03021211024543542,0.0,11.0,800.0,checkpoints/mappo_g/latest
920,1,1.0,1.0,1.0,0.1619115426907956,0.0,11.0,800.0,checkpoints/mappo_g/latest
921,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
922,1,1.0,1.0,1.0,0.023231697153229713,0.0,11.0,800.0,checkpoints/mappo_g/latest
923,1,4.0,4.0,4.0,0.11764165076347126,1.0,12.0,800.0,checkpoints/mappo_g/latest
924,1,9.0,9.0,9.0,0.21416690205505196,2.0,11.0,800.0,checkpoints/mappo_g/latest
925,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
926,1,1.0,1.0,1.0,0.04443171148998469,0.0,11.0,800.0,checkpoints/mappo_g/latest
927,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
928,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
929,1,1.0,1.0,1.0,0.035032466063130416,0.0,11.0,800.0,checkpoints/mappo_g/latest
930,1,1.0,1.0,1.0,0.04239493006995568,0.0,11.0,800.0,checkpoints/mappo_g/latest
931,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
932,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
933,1,8.0,8.0,8.0,0.15964782396137403,2.0,12.0,800.0,checkpoints/mappo_g/latest
934,1,4.0,4.0,4.0,0.09160044677435508,1.0,12.0,800.0,checkpoints/mappo_g/latest
935,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
936,1,3.0,4.0,4.0,0.08351254773014566,0.0,8.0,800.0,checkpoints/mappo_g/latest
937,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
938,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
939,1,1.0,1.0,1.0,0.03570790612851851,0.0,11.0,800.0,checkpoints/mappo_g/latest
940,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
941,1,4.0,4.0,4.0,0.2208498613177774,1.0,12.0,800.0,checkpoints/mappo_g/latest
942,1,1.0,1.0,1.0,0.04385010730868089,0.0,11.0,800.0,checkpoints/mappo_g/latest
943,1,5.0,5.0,5.0,0.10764576193518831,1.0,11.0,800.0,checkpoints/mappo_g/latest
944,1,9.0,9.0,9.0,0.11245333944064137,2.0,11.0,800.0,checkpoints/mappo_g/latest
945,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
946,1,5.0,5.0,5.0,0.08778625949787963,1.0,11.0,800.0,checkpoints/mappo_g/latest
947,1,8.0,8.0,8.0,0.11537780580889376,2.0,12.0,800.0,checkpoints/mappo_g/latest
948,1,4.0,4.0,4.0,0.061771388815674684,1.0,12.0,800.0,checkpoints/mappo_g/latest
949,1,8.0,8.0,8.0,0.1712719848429333,2.0,12.0,800.0,checkpoints/mappo_g/latest
950,1,1.0,1.0,1.0,0.05018598447690843,0.0,11.0,800.0,checkpoints/mappo_g/latest
951,1,4.0,4.0,4.0,0.042735909767822405,0.0,8.0,800.0,checkpoints/mappo_g/latest
952,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
953,1,4.0,4.0,4.0,0.05567524231827216,1.0,12.0,800.0,checkpoints/mappo_g/latest
954,1,1.0,1.0,1.0,0.04538601234813541,0.0,11.0,800.0,checkpoints/mappo_g/latest
955,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
956,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
957,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
958,1,3.0,4.0,4.0,0.11862904298784997,1.0,12.0,800.0,checkpoints/mappo_g/latest
959,1,1.0,2.0,2.0,0.12765542372930214,0.0,10.0,800.0,checkpoints/mappo_g/latest
960,1,4.0,4.0,4.0,0.1294760522228777,1.0,12.0,800.0,checkpoints/mappo_g/latest
961,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
962,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
963,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
964,1,1.0,4.0,4.0,0.22326750427843464,0.0,8.0,800.0,checkpoints/mappo_g/latest
965,1,0.0,1.0,1.0,0.10610590018173145,0.0,11.0,800.0,checkpoints/mappo_g/latest
966,1,3.0,4.0,4.0,0.13263788549820069,1.0,12.0,800.0,checkpoints/mappo_g/latest
967,1,4.0,4.0,4.0,0.16950741034185438,1.0,12.0,800.0,checkpoints/mappo_g/latest
968,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
969,1,6.0,6.0,6.0,0.19280309207712587,1.0,10.0,800.0,checkpoints/mappo_g/latest
970,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
971,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
972,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
973,1,8.0,10.0,10.0,0.16106811888882175,2.0,10.0,800.0,checkpoints/mappo_g/latest
974,1,5.0,6.0,6.0,0.0722424944390635,1.0,10.0,800.0,checkpoints/mappo_g/latest
975,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
976,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
977,1,2.0,2.0,2.0,0.011813505104388847,0.0,10.0,800.0,checkpoints/mappo_g/latest
978,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
979,1,4.0,4.0,4.0,0.016325061330086706,1.0,12.0,800.0,checkpoints/mappo_g/latest
980,1,4.0,4.0,4.0,0.12348865585151847,1.0,12.0,800.0,checkpoints/mappo_g/latest
981,1,2.0,2.0,2.0,0.06639804898863076,0.0,10.0,800.0,checkpoints/mappo_g/latest
982,1,3.0,6.0,6.0,0.07236972024762509,1.0,10.0,800.0,checkpoints/mappo_g/latest
983,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
984,1,1.0,1.0,1.0,0.03815438216362963,0.0,11.0,800.0,checkpoints/mappo_g/latest
985,1,1.0,1.0,1.0,0.04841069704814194,0.0,11.0,800.0,checkpoints/mappo_g/latest
986,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
987,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
988,1,0.0,6.0,6.0,0.3714735709614858,1.0,10.0,800.0,checkpoints/mappo_g/latest
989,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
990,1,4.0,4.0,4.0,0.12740898957086755,1.0,12.0,800.0,checkpoints/mappo_g/latest
991,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
992,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
993,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
994,1,1.0,1.0,1.0,0.025375824296109694,0.0,11.0,800.0,checkpoints/mappo_g/latest
995,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
996,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
997,1,6.0,7.0,7.0,0.09052424647306907,1.0,9.0,800.0,checkpoints/mappo_g/latest
998,1,1.0,2.0,2.0,0.03519756591270076,0.0,10.0,800.0,checkpoints/mappo_g/latest
999,1,4.0,4.0,4.0,0.14744750949978577,0.0,8.0,800.0,checkpoints/mappo_g/latest
1000,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
