family,condition,seed,n_agents,max_steps,active_targets,food_source_capacity,pheromone_enabled,checkpoint_dir,food_picked_up,food_delivered,delivery_conversion,early_deliveries,late_deliveries,late_delivery_fraction,post_discovery_deliveries,time_to_first_discovery,time_to_first_delivery,pickup_to_delivery_latency,exploration_coverage,pheromone_usage,episode_length
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,110,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.07489878542510121,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,110,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.005060728744939271,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,111,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.06578947368421052,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,111,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.06578947368421052,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,111,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.005060728744939271,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,112,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,5,3,0.6,0,3,1.0,3,195,878,683.0,0.2216599190283401,0.17442813959648548,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,112,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,3,0,0.0,0,0,0.0,0,195,-1,-1.0,0.20040485829959515,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,112,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.009109311740890687,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,113,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.03643724696356275,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,113,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.03643724696356275,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,113,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.004048582995951417,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,114,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.09008097165991903,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,114,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.09008097165991903,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,114,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.005060728744939271,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,115,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0931174089068826,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,115,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0931174089068826,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,115,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.003036437246963563,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,116,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11234817813765183,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,116,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11234817813765183,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,116,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.005060728744939271,0.0,1200
