stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,pheromone_enabled,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,low_displacement_fraction,crowding_fraction,stuck_event_count,successful_escape_count,mean_stuck_duration,max_collision_streak,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1b_single_agent_obstacles,2,126648,846,1,420,320,2,2,True,5.414082050323486,1.0,1.0,0.0,0.14682539682539683,0.0,0,0.39090909090909093,0.0,5,0,6.8,1,220,110,-1,-1,0.0
stage1b_single_agent_obstacles,2,126868,847,1,420,320,2,2,True,-0.8778998255729675,0.0,0.0,0.0,0.1349206349206349,0.0,0,0.33181818181818185,0.0,3,0,9.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,127088,848,1,420,320,2,2,True,-2.037646770477295,0.0,0.0,0.0,0.07936507936507936,0.007473347704349593,2,0.5681818181818182,0.0,5,0,9.4,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,127308,849,1,420,320,2,2,True,-1.7812623977661133,0.0,0.0,0.0,0.1349206349206349,0.0,0,0.39545454545454545,0.0,4,0,16.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,127528,850,1,420,320,2,2,True,-2.555042266845703,0.0,0.0,0.0,0.12301587301587301,0.0,0,0.18636363636363637,0.0,2,0,13.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,127748,851,1,420,320,2,2,True,2.6053473949432373,1.0,1.0,0.0,0.09126984126984126,0.0,0,0.35,0.0,3,0,7.666666666666667,1,220,171,-1,-1,0.0
stage1b_single_agent_obstacles,2,127968,852,1,420,320,2,2,True,-3.6899971961975098,0.0,0.0,0.0,0.03968253968253968,0.0,0,0.7772727272727272,0.0,14,0,8.928571428571429,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,128188,853,1,420,320,2,2,True,6.322535991668701,1.0,1.0,0.0,0.12698412698412698,0.0,0,0.5,0.0,7,0,9.571428571428571,0,220,182,-1,-1,0.0
stage1b_single_agent_obstacles,2,128408,854,1,420,320,2,2,True,-0.9265787601470947,0.0,0.0,0.0,0.0992063492063492,0.0,0,0.2909090909090909,0.0,1,0,11.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,128628,855,1,420,320,2,2,True,15.879674911499023,2.0,2.0,0.0,0.17063492063492064,0.0,0,0.2409090909090909,0.0,3,0,9.666666666666666,0,220,90,-1,-1,0.0
stage1b_single_agent_obstacles,2,128848,856,1,420,320,2,2,True,6.910577774047852,1.0,1.0,0.0,0.11507936507936507,0.0,0,0.2772727272727273,0.0,1,0,11.0,0,220,171,-1,-1,0.0
stage1b_single_agent_obstacles,2,129068,857,1,420,320,2,2,True,15.623722076416016,2.0,2.0,0.0,0.1349206349206349,0.003941246562383391,2,0.2545454545454545,0.0,1,0,7.0,0,220,91,-1,-1,0.0
stage1b_single_agent_obstacles,2,129288,858,1,420,320,2,2,True,-0.854381799697876,0.0,0.0,0.0,0.0873015873015873,0.0,0,0.11363636363636363,0.0,1,0,13.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,129508,859,1,420,320,2,2,True,-2.0399985313415527,0.0,0.0,0.0,0.1349206349206349,0.0,0,0.2409090909090909,0.0,1,0,9.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,129728,860,1,420,320,2,2,True,15.421163558959961,2.0,2.0,0.0,0.11904761904761904,0.0,0,0.12272727272727273,0.0,0,0,0.0,0,220,14,-1,-1,0.0
stage1b_single_agent_obstacles,2,129948,861,1,420,320,2,2,True,-2.084543228149414,0.0,0.0,0.0,0.0992063492063492,0.0,0,0.21363636363636362,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,130168,862,1,420,320,2,2,True,-2.4099981784820557,0.0,0.0,0.0,0.08333333333333333,0.0,0,0.36363636363636365,0.0,2,0,10.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,130388,863,1,420,320,2,2,True,-1.8899985551834106,0.0,0.0,0.0,0.14682539682539683,0.0,0,0.11363636363636363,0.0,1,0,11.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,130608,864,1,420,320,2,2,True,9.452863693237305,2.0,2.0,0.0,0.15873015873015872,0.0,0,0.3409090909090909,0.0,4,0,7.5,1,220,15,-1,-1,0.0
stage1b_single_agent_obstacles,2,130828,865,1,420,320,2,2,True,-2.2950518131256104,0.0,0.0,0.0,0.10714285714285714,0.02196908496235582,4,0.4090909090909091,0.0,2,0,9.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,131048,866,1,420,320,2,2,True,5.880721092224121,1.0,1.0,0.0,0.0873015873015873,0.0,0,0.45454545454545453,0.0,6,0,7.333333333333333,0,220,35,-1,-1,0.0
stage1b_single_agent_obstacles,2,131268,867,1,420,320,2,2,True,-0.48240411281585693,0.0,0.0,0.0,0.0992063492063492,0.0,0,0.031818181818181815,0.0,1,0,7.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,131488,868,1,420,320,2,2,True,-4.6086249351501465,0.0,0.0,0.0,0.15873015873015872,0.0,2,0.12727272727272726,0.0,2,0,10.0,2,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,131708,869,1,420,320,2,2,True,-0.8982219099998474,0.0,0.0,0.0,0.12301587301587301,0.0,0,0.1409090909090909,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,131928,870,1,420,320,2,2,True,-1.3928900957107544,0.0,0.0,0.0,0.06746031746031746,0.0,0,0.3090909090909091,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,132148,871,1,420,320,2,2,True,4.430695056915283,1.0,1.0,0.0,0.10714285714285714,0.002402964749754491,2,0.31363636363636366,0.0,1,0,7.0,1,220,132,-1,-1,0.0
stage1b_single_agent_obstacles,2,132368,872,1,420,320,2,2,True,0.09491042047739029,0.0,0.0,0.0,0.0873015873015873,0.0,0,0.02727272727272727,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,132588,873,1,420,320,2,2,True,7.453135013580322,1.0,1.0,0.0,0.11507936507936507,0.06399438658898526,2,0.10454545454545454,0.0,1,0,17.0,0,220,22,-1,-1,0.0
stage1b_single_agent_obstacles,2,132808,874,1,420,320,2,2,True,2.664461851119995,1.0,1.0,0.0,0.051587301587301584,0.10932104484262792,4,0.4,0.0,2,0,8.0,1,220,14,-1,-1,0.0
stage1b_single_agent_obstacles,2,133028,875,1,420,320,2,2,True,-3.511998414993286,0.0,0.0,0.0,0.1349206349206349,0.00920197915455157,2,0.35,0.0,2,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,133248,876,1,420,320,2,2,True,7.681774139404297,1.0,1.0,0.0,0.14285714285714285,0.0028714677022600717,2,0.2590909090909091,0.0,1,0,7.0,0,220,55,-1,-1,0.0
stage1b_single_agent_obstacles,2,133468,877,1,420,320,2,2,True,-0.27805405855178833,0.0,0.0,0.0,0.11507936507936507,0.0,0,0.01818181818181818,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,133688,878,1,420,320,2,2,True,-1.8495256900787354,0.0,0.0,0.0,0.13095238095238096,0.035199440964920954,4,0.14545454545454545,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,133908,879,1,420,320,2,2,True,-6.330504894256592,0.0,0.0,0.0,0.20634920634920634,0.04463076110590588,2,0.17727272727272728,0.0,2,0,9.0,2,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,134128,880,1,420,320,2,2,True,6.659209728240967,2.0,2.0,0.0,0.10714285714285714,0.0,0,0.42727272727272725,0.0,6,0,9.0,1,220,32,-1,-1,0.0
stage1b_single_agent_obstacles,2,134348,881,1,420,320,2,2,True,-0.2578274607658386,0.0,0.0,0.0,0.11507936507936507,0.0,0,0.045454545454545456,0.0,1,0,9.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,134568,882,1,420,320,2,2,True,25.769306182861328,4.0,4.0,0.0,0.14682539682539683,0.0,0,0.045454545454545456,0.0,0,0,0.0,1,220,13,-1,-1,0.0
stage1b_single_agent_obstacles,2,134788,883,1,420,320,2,2,True,10.77680778503418,2.0,2.0,0.0,0.10317460317460317,0.0,0,0.30454545454545456,0.0,2,0,7.0,1,220,148,-1,-1,0.0
stage1b_single_agent_obstacles,2,135008,884,1,420,320,2,2,True,-2.2399983406066895,0.0,0.0,0.0,0.08333333333333333,0.0,0,0.39090909090909093,0.0,2,0,7.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,135228,885,1,420,320,2,2,True,6.38963508605957,1.0,1.0,0.0,0.10317460317460317,0.0,0,0.02727272727272727,0.0,0,0,0.0,1,220,8,-1,-1,0.0
stage1b_single_agent_obstacles,2,135448,886,1,420,320,2,2,True,-1.9499984979629517,0.0,0.0,0.0,0.14285714285714285,0.0,0,0.32272727272727275,0.0,1,0,11.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,135668,887,1,420,320,2,2,True,0.7291092276573181,0.0,0.0,0.0,0.10317460317460317,0.044539850001985376,2,0.07727272727272727,0.0,1,0,11.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,135888,888,1,420,320,2,2,True,-1.643123745918274,0.0,0.0,0.0,0.19444444444444445,0.0,0,0.11818181818181818,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,136108,889,1,420,320,2,2,True,7.512196063995361,1.0,1.0,0.0,0.15079365079365079,0.0,0,0.09545454545454546,0.0,0,0,0.0,0,220,153,-1,-1,0.0
stage1b_single_agent_obstacles,2,136328,890,1,420,320,2,2,True,-3.232572078704834,0.0,0.0,0.0,0.14682539682539683,0.06913642163642428,4,0.36363636363636365,0.0,4,0,8.5,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,136548,891,1,420,320,2,2,True,-7.772439002990723,0.0,0.0,0.0,0.0873015873015873,0.06852599406106906,2,0.08181818181818182,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,136768,892,1,420,320,2,2,True,-2.5877573490142822,0.0,0.0,0.0,0.15476190476190477,0.040560108799995345,8,0.35909090909090907,0.0,3,0,7.666666666666667,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,136988,893,1,420,320,2,2,True,-5.370234966278076,0.0,0.0,0.0,0.09523809523809523,0.0,0,0.1590909090909091,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,137208,894,1,420,320,2,2,True,6.353139400482178,1.0,1.0,0.0,0.15079365079365079,0.005327337499792603,2,0.21818181818181817,0.0,1,0,7.0,1,220,97,-1,-1,0.0
stage1b_single_agent_obstacles,2,137428,895,1,420,320,2,2,True,-2.7736315727233887,0.0,0.0,0.0,0.051587301587301584,0.04114692257717252,4,0.5454545454545454,0.0,10,0,7.2,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,137648,896,1,420,320,2,2,True,-3.2613677978515625,0.0,0.0,0.0,0.05555555555555555,0.2847445506263863,8,0.6136363636363636,0.0,16,0,7.4375,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,137868,897,1,420,320,2,2,True,-3.8406007289886475,0.0,0.0,0.0,0.09126984126984126,0.045394371195950294,4,0.4681818181818182,0.0,7,0,7.285714285714286,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,138088,898,1,420,320,2,2,True,9.894057273864746,2.0,2.0,0.0,0.16666666666666666,0.064095571345057,4,0.19545454545454546,0.0,1,0,7.0,1,220,69,-1,-1,0.0
stage1b_single_agent_obstacles,2,138308,899,1,420,320,2,2,True,7.208138942718506,1.0,1.0,0.0,0.11904761904761904,0.0,0,0.031818181818181815,0.0,0,0,0.0,0,220,9,-1,-1,0.0
stage1b_single_agent_obstacles,2,138528,900,1,420,320,2,2,True,-0.4087980389595032,0.0,0.0,0.0,0.1388888888888889,0.03153166848086667,6,0.19545454545454546,0.0,1,0,7.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,138748,901,1,420,320,2,2,True,-0.1882997751235962,0.0,0.0,0.0,0.10714285714285714,0.0,0,0.01818181818181818,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,138968,902,1,420,320,2,2,True,7.570616722106934,1.0,1.0,0.0,0.09126984126984126,0.042338337833908474,2,0.031818181818181815,0.0,0,0,0.0,0,220,117,-1,-1,0.0
stage1b_single_agent_obstacles,2,139188,903,1,420,320,2,2,True,-6.150125503540039,0.0,0.0,0.0,0.1626984126984127,0.03913749494081871,6,0.1318181818181818,0.0,0,0,0.0,2,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,139408,904,1,420,320,2,2,True,-0.4644045829772949,0.0,0.0,0.0,0.0873015873015873,0.0,0,0.004545454545454545,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,139628,905,1,420,320,2,2,True,4.651831150054932,2.0,2.0,0.0,0.10714285714285714,0.09268346653552725,12,0.38636363636363635,0.0,3,0,7.0,1,220,14,-1,-1,0.0
stage1b_single_agent_obstacles,2,139848,906,1,420,320,2,2,True,-0.3738460838794708,0.0,0.0,0.0,0.06349206349206349,0.06675217287106948,2,0.031818181818181815,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,140068,907,1,420,320,2,2,True,6.64690637588501,1.0,1.0,0.0,0.2222222222222222,0.017927573823412372,6,0.18181818181818182,0.0,0,0,0.0,1,220,142,-1,-1,0.0
stage1b_single_agent_obstacles,2,140288,908,1,420,320,2,2,True,-4.79622220993042,0.0,0.0,0.0,0.14285714285714285,0.020532597770745103,4,0.10454545454545454,0.0,1,0,9.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,140508,909,1,420,320,2,2,True,-1.7708910703659058,0.0,0.0,0.0,0.13095238095238096,0.08053533226590265,8,0.045454545454545456,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,140728,910,1,420,320,2,2,True,-3.3324975967407227,0.0,0.0,0.0,0.11507936507936507,0.08632611051117155,4,0.04090909090909091,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,140948,911,1,420,320,2,2,True,7.710204124450684,1.0,1.0,0.0,0.1388888888888889,0.06244343752888116,4,0.05909090909090909,0.0,0,0,0.0,0,220,7,-1,-1,0.0
stage1b_single_agent_obstacles,2,141168,912,1,420,320,2,2,True,8.550745964050293,1.0,1.0,0.0,0.07539682539682539,0.0,0,0.02727272727272727,0.0,0,0,0.0,0,220,35,-1,-1,0.0
stage1b_single_agent_obstacles,2,141388,913,1,420,320,2,2,True,-6.735908508300781,0.0,0.0,0.0,0.09523809523809523,0.013096801049753345,4,0.38181818181818183,0.0,4,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,141608,914,1,420,320,2,2,True,-2.6974074840545654,0.0,0.0,0.0,0.15079365079365079,0.08027384429323402,4,0.12727272727272726,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,141828,915,1,420,320,2,2,True,-3.3351283073425293,0.0,0.0,0.0,0.07539682539682539,0.0,0,0.00909090909090909,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,142048,916,1,420,320,2,2,True,-2.1028530597686768,0.0,0.0,0.0,0.07142857142857142,0.12050618078051643,8,0.34545454545454546,0.0,3,0,7.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,142268,917,1,420,320,2,2,True,-0.15571971237659454,0.0,0.0,0.0,0.1349206349206349,0.0474757894619622,2,0.06818181818181818,0.0,1,0,9.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,142488,918,1,420,320,2,2,True,6.343279838562012,1.0,1.0,0.0,0.16666666666666666,0.059609653855758636,6,0.12727272727272726,0.0,0,0,0.0,1,220,143,-1,-1,0.0
stage1b_single_agent_obstacles,2,142708,919,1,420,320,2,2,True,11.22780990600586,2.0,2.0,0.0,0.12301587301587301,0.09363050993785939,8,0.18636363636363637,0.0,0,0,0.0,1,220,6,-1,-1,0.0
stage2a_small_swarm_medium,3,143936,920,3,700,500,2,4,True,-1.3475271463394165,1.0,1.0,0.0,0.22380952380952382,0.06459917294613896,32,0.23981481481481481,0.005555555555555556,9,0,9.777777777777779,1,360,226,-1,-1,0.0
stage2a_small_swarm_medium,3,145016,921,3,700,500,2,4,True,-0.8189983367919922,1.0,1.0,0.0,0.16031746031746033,0.11910805819336222,86,0.37222222222222223,0.04537037037037037,20,0,9.6,0,360,145,-1,-1,0.0
stage2a_small_swarm_medium,3,146096,922,3,700,500,2,4,True,1.6659049987792969,2.0,2.0,0.0,0.14126984126984127,0.18685306280434208,138,0.4074074074074074,0.032407407407407406,28,0,8.0,1,360,246,-1,-1,0.0
stage2a_small_swarm_medium,3,147176,923,3,700,500,2,4,True,1.8230133056640625,2.0,2.0,0.0,0.2634920634920635,0.17008194369813687,159,0.2851851851851852,0.011111111111111112,15,0,9.0,1,360,302,-1,-1,0.0
stage2a_small_swarm_medium,3,148256,924,3,700,500,2,4,True,-6.384487628936768,0.0,0.0,0.0,0.08888888888888889,0.25206409811211483,182,0.5388888888888889,0.04259259259259259,27,0,9.407407407407407,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,149336,925,3,700,500,2,4,True,-5.210097312927246,0.0,0.0,0.0,0.11587301587301588,0.2249253703966301,148,0.48148148148148145,0.03981481481481482,32,0,9.125,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,150416,926,3,700,500,2,4,True,-4.2423529624938965,1.0,1.0,0.0,0.1,0.1449412725956386,78,0.45,0.08148148148148149,27,0,10.518518518518519,1,360,132,-1,-1,0.0
stage2a_small_swarm_medium,3,151496,927,3,700,500,2,4,True,-2.4468729496002197,0.0,0.0,0.0,0.17936507936507937,0.05846200952353819,44,0.12222222222222222,0.003703703703703704,4,0,7.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,152576,928,3,700,500,2,4,True,-3.2509021759033203,0.0,0.0,0.0,0.1619047619047619,0.07978257509239484,44,0.20555555555555555,0.003703703703703704,5,0,7.4,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,153656,929,3,700,500,2,4,True,1.0188225507736206,1.0,1.0,0.0,0.22063492063492063,0.0847111154295918,82,0.21481481481481482,0.001851851851851852,6,0,7.333333333333333,0,360,313,-1,-1,0.0
stage2a_small_swarm_medium,3,154736,930,3,700,500,2,4,True,-2.0824553966522217,1.0,1.0,0.0,0.07777777777777778,0.19017656742771913,106,0.46574074074074073,0.03518518518518519,24,0,9.0,1,360,155,-1,-1,0.0
stage2a_small_swarm_medium,3,155816,931,3,700,500,2,4,True,0.5609368085861206,1.0,1.0,0.0,0.1349206349206349,0.08001071058657813,68,0.12314814814814815,0.0,2,0,7.0,1,360,278,-1,-1,0.0
stage2a_small_swarm_medium,3,156896,932,3,700,500,2,4,True,3.8074820041656494,3.0,3.0,0.0,0.2222222222222222,0.08359110361424328,71,0.3,0.007407407407407408,10,0,9.6,1,360,239,-1,-1,0.0
stage2a_small_swarm_medium,3,157976,933,3,700,500,2,4,True,-4.423452377319336,0.0,0.0,0.0,0.14285714285714285,0.10444059913969357,53,0.3537037037037037,0.014814814814814815,14,0,7.642857142857143,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,159056,934,3,700,500,2,4,True,2.259303331375122,2.0,2.0,0.0,0.1380952380952381,0.06645759633716403,24,0.32314814814814813,0.010185185185185186,9,0,7.666666666666667,1,360,117,-1,-1,0.0
stage2a_small_swarm_medium,3,160136,935,3,700,500,2,4,True,0.7179381251335144,2.0,2.0,0.0,0.2222222222222222,0.01243515100278374,12,0.2537037037037037,0.000925925925925926,5,0,8.6,2,360,78,-1,-1,0.0
stage2a_small_swarm_medium,3,161216,936,3,700,500,2,4,True,-3.744715452194214,0.0,0.0,0.0,0.13968253968253969,0.04622478351617853,12,0.25925925925925924,0.0,4,0,7.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,162296,937,3,700,500,2,4,True,-2.353771924972534,1.0,1.0,0.0,0.15555555555555556,0.04635077448673892,14,0.3435185185185185,0.016666666666666666,16,0,7.5625,1,360,266,-1,-1,0.0
stage2a_small_swarm_medium,3,163376,938,3,700,500,2,4,True,-3.7421510219573975,0.0,0.0,0.0,0.14761904761904762,0.05206672467649225,26,0.3055555555555556,0.007407407407407408,8,0,7.75,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,164456,939,3,700,500,2,4,True,-2.7676963806152344,0.0,0.0,0.0,0.13174603174603175,0.0989591372582018,40,0.32685185185185184,0.010185185185185186,7,0,9.285714285714286,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,165536,940,3,700,500,2,4,True,-0.4579811096191406,2.0,2.0,0.0,0.20317460317460317,0.029751778045600207,23,0.175,0.007407407407407408,6,0,7.833333333333333,1,360,177,-1,-1,0.0
stage2a_small_swarm_medium,3,166616,941,3,700,500,2,4,True,0.5374297499656677,1.0,1.0,0.0,0.09047619047619047,0.07243420846018665,28,0.14444444444444443,0.003703703703703704,2,0,7.0,0,360,225,-1,-1,0.0
stage2a_small_swarm_medium,3,167696,942,3,700,500,2,4,True,-9.018485069274902,1.0,1.0,0.0,0.1126984126984127,0.1407196968793869,40,0.33055555555555555,0.10740740740740741,20,0,16.15,1,360,53,-1,-1,0.0
stage2a_small_swarm_medium,3,168776,943,3,700,500,2,4,True,-2.4791834354400635,2.0,2.0,0.0,0.18253968253968253,0.08168152632144349,47,0.33425925925925926,0.0,15,0,8.733333333333333,1,360,152,-1,-1,0.0
stage2a_small_swarm_medium,3,169856,944,3,700,500,2,4,True,-3.1953413486480713,0.0,0.0,0.0,0.19682539682539682,0.05218842023060898,50,0.18518518518518517,0.003703703703703704,1,0,9.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,170936,945,3,700,500,2,4,True,-3.6677463054656982,0.0,0.0,0.0,0.17936507936507937,0.06803240368468257,52,0.17962962962962964,0.0,1,0,7.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,172016,946,3,700,500,2,4,True,3.20683217048645,2.0,2.0,0.0,0.2015873015873016,0.03877767104896958,42,0.12777777777777777,0.0,2,0,7.0,1,360,67,-1,-1,0.0
stage2a_small_swarm_medium,3,173096,947,3,700,500,2,4,True,-5.34201192855835,0.0,0.0,0.0,0.08571428571428572,0.15591379321423893,56,0.4888888888888889,0.028703703703703703,31,0,9.483870967741936,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,174176,948,3,700,500,2,4,True,1.7501939535140991,2.0,2.0,0.0,0.2015873015873016,0.04224491882875251,20,0.09814814814814815,0.0,3,0,7.666666666666667,2,360,39,-1,-1,0.0
stage2a_small_swarm_medium,3,175256,949,3,700,500,2,4,True,0.39258718490600586,1.0,1.0,0.0,0.1746031746031746,0.05128703716198086,26,0.1398148148148148,0.0,2,0,7.0,0,360,197,-1,-1,0.0
stage2a_small_swarm_medium,3,176336,950,3,700,500,2,4,True,2.810744047164917,2.0,2.0,0.0,0.22063492063492063,0.05143193758558482,30,0.20277777777777778,0.0,2,0,7.0,0,360,1,-1,-1,0.0
stage2a_small_swarm_medium,3,177416,951,3,700,500,2,4,True,-4.113331317901611,0.0,0.0,0.0,0.13333333333333333,0.09776265420002378,28,0.2953703703703704,0.010185185185185186,8,0,7.5,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,178496,952,3,700,500,2,4,True,-3.8606770038604736,0.0,0.0,0.0,0.09682539682539683,0.06650077302797905,30,0.38981481481481484,0.009259259259259259,9,0,8.11111111111111,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,179576,953,3,700,500,2,4,True,0.15110571682453156,1.0,1.0,0.0,0.1523809523809524,0.06557682872290671,36,0.1935185185185185,0.0,4,0,7.0,0,360,27,-1,-1,0.0
stage2a_small_swarm_medium,3,180656,954,3,700,500,2,4,True,0.8365189433097839,1.0,1.0,0.0,0.23809523809523808,0.04212890966101204,20,0.15833333333333333,0.0,4,0,8.0,0,360,145,-1,-1,0.0
stage2a_small_swarm_medium,3,181736,955,3,700,500,2,4,True,-2.3845083713531494,0.0,0.0,0.0,0.11904761904761904,0.04335125596736799,24,0.19907407407407407,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,182816,956,3,700,500,2,4,True,1.8848705291748047,1.0,1.0,0.0,0.14285714285714285,0.02417041599853999,6,0.04722222222222222,0.0,0,0,0.0,0,360,50,-1,-1,0.0
stage2a_small_swarm_medium,3,183896,957,3,700,500,2,4,True,-3.3223650455474854,0.0,0.0,0.0,0.09365079365079365,0.07311858233426594,14,0.027777777777777776,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,184976,958,3,700,500,2,4,True,-1.8187288045883179,0.0,0.0,0.0,0.08571428571428572,0.0071406272502995485,6,0.005555555555555556,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,186056,959,3,700,500,2,4,True,-5.388551235198975,0.0,0.0,0.0,0.0873015873015873,0.08006334221357031,10,0.11203703703703703,0.003703703703703704,6,0,7.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,187136,960,3,700,500,2,4,True,-0.7809894680976868,0.0,0.0,0.0,0.06984126984126984,0.011516228952893504,2,0.002777777777777778,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,188216,961,3,700,500,2,4,True,-1.8999967575073242,0.0,0.0,0.0,0.047619047619047616,0.0,0,0.002777777777777778,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,189296,962,3,700,500,2,4,True,-4.13017463684082,0.0,0.0,0.0,0.06190476190476191,0.007228718242711491,2,0.04351851851851852,0.011111111111111112,3,0,10.333333333333334,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,190376,963,3,700,500,2,4,True,-2.9788761138916016,0.0,0.0,0.0,0.1,0.01636680408415419,2,0.012037037037037037,0.0,0,0,0.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,191456,964,3,700,500,2,4,True,-5.7776618003845215,0.0,0.0,0.0,0.12698412698412698,0.023271297572042653,4,0.04537037037037037,0.0,0,0,0.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,192536,965,3,700,500,2,4,True,-0.3097148835659027,0.0,0.0,0.0,0.06190476190476191,0.0,0,0.007407407407407408,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,193616,966,3,700,500,2,4,True,-3.1565475463867188,0.0,0.0,0.0,0.10634920634920635,0.04768608754416669,8,0.027777777777777776,0.0,0,0,0.0,0,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,194696,967,3,700,500,2,4,True,-3.9704763889312744,0.0,0.0,0.0,0.1,0.05619683543056319,18,0.10925925925925926,0.0,1,0,7.0,1,360,-1,-1,-1,0.0
stage2a_small_swarm_medium,3,195776,968,3,700,500,2,4,True,-1.5605436563491821,0.0,0.0,0.0,0.0761904761904762,0.02955798493995745,6,0.03611111111111111,0.007407407407407408,2,0,9.0,1,360,-1,-1,-1,0.0
